name,definition,difficulty
力,以力氣供人役使的僮僕。,C2
力,姓。如宋代有力起。,C2
館,安頓、接待。,C2
第,科第。科舉榜上的次第。,C2
第,評定。,C2
第,科舉考試應試及格。,C2
第,但、儘管。,C2
作,工人、工匠。,C2
作,製作某些工藝作品的場所。,C2
作,工人、工匠。,C2
作,製作某些工藝作品的場所。,C2
作,參見「作摩」、「作料」等條。,C2
繁,姓。如東漢有繁欽。,C2
不想,想不到、出乎意料。,C2
不想,想不到、出乎意料。,C2
安,習慣、熟悉。,C2
安,豈、怎麼。用於文言文。,C2
安,何處、那裡。用於文言文。,C2
安,如何。,C2
安,乃、於是。,C2
倫,姓。如唐代有倫元慶。,C2
倫,比較、匹敵。,C2
佔,窺視。,C2
佔,看得見的、表面的。,C2
且,農曆六月。,C2
且,用於句末，近似於表示感嘆的「啊」。,C2
且,農曆六月。,C2
且,用於句末，無義。,C2
牌,神位、牌位。指置於廳堂或神龕等處，上面刻寫著神仙或祖先的名諱，專供人膜拜或祭祀的木板。,C2
牌,詞或曲的曲調名稱。,C2
明,使通曉。,C2
明,才德高顯的。,C2
明,磊落的。,C2
明,神靈。,C2
勢,形貌。,C2
勢,雄性動物的生殖器官。,C2
者,指示形容詞。同「這」。多用於古詩詞。,C2
者,用於句末，表示語氣結束。,C2
者,表比擬。相當於「的樣子」。,C2
者,指示形容詞。同「這」。多用於古詩詞。,C2
者,用於句末，表示語氣結束。,C2
者,表比擬。相當於「的樣子」。,C2
玄關,通往妙道玄旨的門徑或關卡。,C2
玄關,通往妙道玄旨的門徑或關卡。,C2
善,姓。如宋代有善辰。,C2
善,喜好、喜愛。,C2
善,愛惜。,C2
善,表讚美、稱許之詞。,C2
激,姓。如漢代有激章。,C2
屯,困難、危難。,C2
屯,《易經》卦名。六十四卦之一。震（☳）下坎（☵）上。象剛柔始交而難生之義。,C2
屯,姓。如漢代有屯莫。,C2
屯,參見「屯邅」條。,C2
屯,吝惜。,C2
屯,參見「屯留縣」條。,C2
彩,文章。,C2
彩,傷。,C2
法,姓。如漢代有法雄。,C2
法,屬於佛家的。,C2
法,姓。如漢代有法雄。,C2
法,屬於佛家的。,C2
刀,姓。如明代有刀幹孟。,C2
守,職官名。古代一郡的行政長官。,C2
守,姓。如宋代有守恭。,C2
守,通「狩」。參見「巡守」條。,C2
混混,水勢翻湧奔流的樣子。亦作「袞袞」、「滾滾」。,C2
混混,水勢翻湧奔流的樣子。亦作「袞袞」、「滾滾」。,C2
混混,元氣顯著的樣子。,C2
混混,濁亂的樣子。,C2
混混,波浪的聲音。,C2
混混,元氣顯著的樣子。,C2
混混,濁亂的樣子。,C2
混混,波浪的聲音。,C2
中山,典出劉玄石飲中山千日酒醉而不醒之故實，後世遂以「中山」借指美酒。,C2
中山,古地名。傳說劉元石飲中山酒大醉，昏睡千日方醒，後遂以「中山」借指美酒。,C2
香菇,食用菌類。傘狀，褐色，生於枯木，具特殊香氣，現多人工培植。,C2
香菇,食用菌類。傘狀，褐色，生於枯木，具特殊香氣，現多人工培植。,C2
胡,古代北方和西方諸民族的通稱。,C2
胡,長遠的。,C2
胡,何故、為何、怎麼。,C2
胡,什麼。,C2
缺,職務的空額。,C2
缺,衰微、衰弱。,C2
聊,樂事、興趣。,C2
聊,姓。如漢代有聊倉。,C2
室,朝廷、朝代。,C2
室,墳墓、墓穴。,C2
室,刀鞘、劍鞘。,C2
室,姓。如遼代有室昉。,C2
相機,審度機宜。,C2
相機,審度機宜。,C2
研,滑石。,C2
邁,遠行。,C2
邁,巡行、巡守。,C2
邁,逝、往。,C2
邁,豪放。,C2
邁,勉力。,C2
邁,奮發。,C2
邁,姓。如明代有邁文麟。,C2
邁,遠行。,C2
邁,逝、往。,C2
邁,豪放。,C2
邁,勉力。,C2
邁,奮發。,C2
邁,姓。如明代有邁文麟。,C2
既,盡、全部。,C2
既,不久。,C2
既,姓。如漢代有既良。,C2
五百,職官名。古時軍隊或戶籍以五為伍，其長稱「五百」，亦稱「伍伯」或「伍長」；後亦指差役兵卒。,C2
五百,職官名。古時軍隊或戶籍以五為伍，其長稱「五百」，亦稱「伍伯」或「伍長」；後亦指差役兵卒。,C2
賽,完結、了結。,C2
賽,酬報神明。,C2
賽,姓。如清代有賽尚阿。,C2
資,憑藉。,C2
資,姓。如明代有資金。,C2
資,供給、幫助。,C2
資,取用。,C2
達,常行不變。,C2
達,姓。如春秋時齊國有達子，明代有達云。,C2
達,挑達：(1)來往自由。(2)行為輕薄放縱。亦作「佻達」、「佻㒓」。,C2
總,繫結。,C2
跡,遵循、仿效。,C2
轉運,運行不已。,C2
轉運,運行不已。,C2
冤屈,悒鬱、不得志。,C2
冤屈,悒鬱、不得志。,C2
寒風,人名。古時善於相馬的人。,C2
寒風,人名。古時善於相馬的人。,C2
不耐煩,不舒服。,C2
不耐煩,沒完沒了。,C2
不耐煩,十分、不得了。,C2
不耐煩,心煩意亂，沒有耐性。,C2
不耐煩,不舒服。,C2
不耐煩,沒完沒了。,C2
不耐煩,十分、不得了。,C2
不耐煩,心煩意亂，沒有耐性。,C2
案,古代盛飯食的短足木盤。,C2
案,向下壓。,C2
案,考查、察辦。,C2
案,依據、依照。,C2
案,乃、於是。,C2
需,等待。,C2
需,遲疑。,C2
需,《易經》卦名。六十四卦之一。乾（☰）下坎（☵）上。象有險在前，需待乃進之義。,C2
需,柔滑的樣子。,C2
不能,才能低下者。,C2
不能,才能低下者。,C2
下山,喻指婦女為夫所棄。,C2
慮,姓。如春秋時有慮癸。,C2
常,倫理關係。,C2
常,姓。如漢代有常惠。,C2
喜,舊時稱小孩出痘子為「喜」。,C2
喜,姓。如元代有喜同。,C2
如,往、至。,C2
如,形容詞詞尾。相當於「然」，表情形或狀況。,C2
如,姓。如三國時魏國有如淳。,C2
暖,參見「暖暖」、「暖姝」條。,C2
衣,姓。如明代有衣守信。,C2
衣,二一四部首之一。,C2
衣,倚靠。,C2
奧,房室的西南隅。,C2
奧,泛指室內深處。,C2
奧,主事者。,C2
奧,豬圈。,C2
奧,溫暖。,C2
但,凡、所有。,C2
但,姓。如漢代有但欽。,C2
念,憶念。佛教指將心清楚放在對象上而不忘失。,C2
念,極短的時間。,C2
念,姓。如北周有念賢。,C2
踝,(一)之讀音。,C2
熱騰騰,形容環境雜亂、熱鬧。,C2
熱騰騰,形容環境雜亂、熱鬧。,C2
旁,輔佐、幫助。,C2
旁,姓。如秦末有旁君。,C2
旁,不正的、偏邪的。,C2
去歲,去年。指過去的一年。,C2
去歲,去年。指過去的一年。,C2
實,哲學上指內容。與「名」相對。,C2
興,姓。如漢代有興渠。,C2
興,《詩》六義之一。藉他事引領此事的詩歌作法。,C2
塵,佛家稱有礙身心開朗的欲念為「塵」。,C2
塵,姓。如明代有塵鐸。,C2
塵,久遠、長久。,C2
定,姓。如明代有定伯安。,C2
午,姓。如漢代有午汝臣。,C2
午,違背、抵觸。,C2
界,離間。,C2
界,接鄰、毗連。,C2
車,(一)之讀音。,C2
車,牙床。,C2
車,姓。如漢代有車順。,C2
車,用水車將水引至高處。,C2
候,偵察、探察。,C2
候,占卜。,C2
候,北平方言。指支付、付清。,C2
候,用來瞭望、監視敵情的碉堡。,C2
師,都邑、都城。,C2
師,《易經》卦名。六十四卦之一。坎（☵）下坤（☷）上。象君子以容民畜眾。,C2
氣球,古時一種以皮縫製、內充羽毛的蹴踢球，玩法類踢毽。也作「氣毬」。,C2
氣球,古時一種以皮縫製、內充羽毛的蹴踢球，玩法類踢毽。也作「氣毬」。,C2
額,器物上首靠近頂端的部分。,C2
額,姓。如清代有額宜都。,C2
額,譯音用字。常用於山名、地名等的音譯。,C2
村,頂撞，以言語羞辱人。,C2
不到,不料。,C2
不到,不料。,C2
戲,參見「於戲」條。,C2
戲,軍中用以指揮的大旗。,C2
戲,指揮。,C2
戲,姓。如三國時魏國有戲志才。,C2
弼,矯正過失。,C2
弼,古時矯正弓弩的器具。,C2
弼,輔佐元首的官員。,C2
做作,榜樣、典範。,C2
衡,置於車轅前端的橫木。,C2
衡,眉目之間。,C2
衡,指北斗七星中的第五星，即玉衡。,C2
欽,姓氏。,C2
共,指代字號（04375）。,C2
忽,姓。,C2
孤本,書法拓本中，原碑已佚失而僅存該拓本者。,C2
勃,因憤怒或羞愧而臉色改變。,C2
勃,衝擊產生的浪花。,C2
漸,埋沒、淹沒。,C2
吟,古代詩體的一種名稱。,C2
一行,獨自前行，指志行高潔。,C2
一行,唐代著名高僧、天文學家及曆法家，俗姓張名遂，著有《大衍曆》。,C2
礴,參見「磅礴」條。,C2
貫,姓氏。,C2
體,哲學上的本體。,C2
櫺,門窗或欄杆上的格狀裝飾。,C2
櫺,屋檐。,C2
異,姓。,C2
寒門,北極。,C2
閣下,樓閣之下。,C2
奮,姓氏。,C2
僻,僻字的語音。,C2
赫赫,炎旱,C2
植,門外用來加鎖的直木。,C2
影,掩蔽、隱藏。,C2
式,用。,C2
式,古時立車，俯身憑軾以示敬意。,C2
式,發語詞，無義。,C2
皮日休,唐代詩人（西元834～883），字襲美，襄陽人。性傲誕，隱居鹿門山，擅長箴銘，後為黃巢所害，著有《皮子文藪》。,C2
瑟縮,擬聲詞，形容風雨聲。,C2
磁,地名。位於河北省。,C2
菲,草鞋。,C2
悠揚,形容太陽西下，光線搖曳的樣子。,C2
疆,姓氏。,C2
伯,姓氏。,C2
遷,被貶的。,C2
芻,飼養。,C2
芻,禾莖、禾桿。,C2
杳,不見蹤影，音信全無，形容渺茫。,C2
導,（一）之讀音。,C2
監,宦官。,C2
監,照、視。,C2
甸甸,形容車輛行駛的聲音。,C2
宏,姓氏。,C2
蹶,快跑或快走。,C2
蹶,踏、蹈。,C2
蹶,急速、突然而起。,C2
假手,科舉時代代人作文的人。,C2
纏綿,形容病勢沈重，久治不癒。,C2
牽引,援引、推薦。,C2
弔,求取、提取。,C2
弔,量詞。古代計算錢幣單位，指一千文制錢。,C2
桓,《詩經．周頌》篇名，為歌頌周武王治兵祭神武功之詩。,C2
指事,六書之一，指以象徵性符號表示抽象概念的造字方法。,C2
僕,駕車。,C2
婢,古代女子自稱的謙詞。,C2
側室,指側室所生的子女。,C2
寧,省視、問安。,C2
寧,乃、竟然。,C2
寧,語氣助詞，無義。,C2
礪,參見「砥礪」條。,C2
收斂,數學上指數列或級數的項數趨於無限大時，其值趨近於某定數的狀態。,C2
沃,「渥」之又音。,C2
沃,參見「沃果兒」條。,C2
采,參見「采地」條。,C2
突,煙囪。,C2
煦,恩惠。,C2
煦,眼睛轉動。,C2
訓,解釋字義。,C2
訓,姓氏。,C2
進士,中國古代科舉制度中的最高學位，隋唐設科取士，明清則經會試及殿試後賜予及第者之通稱。,C2
轍,參見「找轍」條。,C2
貸,失誤、過失。,C2
洩,參見「洩洩」條。,C2
空頭,精米。,C2
不諱,不避尊長之名。,C2
壘,姓氏。,C2
壘,參見「鬱壘」條。,C2
洋洋,美善的樣子,C2
洋洋,彷彿、想像的樣子,C2
洋洋,舒緩的樣子,C2
洋洋,沒有歸宿、沒有依靠的樣子,C2
洋洋,莊重敬慎的樣子,C2
詳,從容、莊重。,C2
詳,古代官吏上呈長官的文書。,C2
蕩,積水長草的淺水湖。,C2
蕩,《詩經．大雅》篇名，內容感嘆周室大壞、綱紀廢弛。,C2
判,指高位兼任低職或出任地方官。,C2
判,一種仿判獄文詞的文體，曾用於科舉考試。,C2
壢,坑洞。,C2
星,姓氏。,C2
星,色白如星。,C2
勺,周代樂舞名。,C2
勺,「一」的讀音。,C2
勺,「勺」的又音。,C2
慨,(一)之又音。,C2
吏,姓氏。,C2
發配,舊時指將丫環遣送出嫁。,C2
翠,借指美女或妓女。,C2
翠,姓氏。,C2
獲,參見「獲鹿縣」條。,C2
真諦,南朝梁陳間高僧，西天竺人。應邀來華譯經，以《攝大乘論》影響最大，為南朝攝論學宗師。,C2
真諦,佛教用語。二諦之一，指最究竟的真實，即空性。,C2
周旋,形容樣貌美麗。,C2
郊,春秋時晉國地名，約在今山西省虞鄉縣境。,C2
心法,禪宗指師父不立文字、以心傳心的教法。,C2
心法,佛教用語。指一切心理現象與精神活動的總稱。,C2
融,炊煮時，氣體上升消散。,C2
融,長久。,C2
融,傳說中的火神。,C2
遣,放逐、貶謫。,C2
云,句首發語詞，無義,C2
云,句中助詞，無義,C2
云,句尾助詞，無義,C2
痾,「疴」的異體字。,C2
痾,仇怨、舊仇。,C2
疏,闡明經義的註解文字。,C2
疏,古代臣下呈給君王的奏章。,C2
疏,書信。,C2
疏,疏的又音。,C2
錯綜,將不同資料交叉運用並綜合參考。,C2
暢,甚、極。,C2
暢,祭祀時用的鬱鬯酒。,C2
運,姓氏。,C2
隨和,指隨侯珠與卞和璧，比喻珍貴的寶物。,C2
隨和,比喻人的才德優美。,C2
青樓,古代文學中指女子居住的地方。,C2
鎏,成色佳的金子。,C2
材,處置、安排。,C2
徑,副詞，表示出乎意料，相當於「竟然」。,C2
疑,恐懼,C2
疑,彷彿、好像,C2
雖,「一」字的又音。,C2
周密,南宋文學家。字公謹，號草窗，濟南人。工詩詞，著有《齊東野語》、《武林舊事》等書。,C2
鄙,古代行政區域單位，五百家為一鄙。,C2
鄙,「鄙」之又音。,C2
識,知己、朋友。,C2
識,剛才。,C2
劇,姓氏。,C2
劇,「劇」字之又音。,C2
隱,憐憫、同情。,C2
隱,幽微精深處。,C2
隱,痛苦。,C2
隱,姓。,C2
隱,窮困的。,C2
隱,憑據、倚靠。,C2
咫,古代長度單位，周制八寸為一咫。,C2
廚,櫥形的床帳。,C2
娓娓,形容勤勉不倦。,C2
辯,變化。,C2
辯,文體名。,C2
寬綽,氣量寬宏,C2
躁,狡猾。,C2
隕,周圍。,C2
伐,媒人。,C2
伐,（一）之又音。,C2
隙,仇怨,C2
鑄,古國名，故址在今山東省肥城縣。,C2
泊,恬靜、淡漠。,C2
泊,「泊」的又音。,C2
始,上述定義之又音。,C2
南北,男子之代稱。,C2
適,敵人。,C2
適,專主、作主。,C2
適,女子出嫁。,C2
適,順從。,C2
適,貶謫。,C2
擷,摘取、採取。,C2
擷,「頡」字之又音。,C2
軸,讀作ㄓㄡˊ（zhóu）時的釋義。,C2
不爭,不但、不只。,C2
不爭,意想不到。,C2
不爭,如果、若是。,C2
不爭,只因、只為。,C2
鼎,比喻三公、宰相或重臣等高位。,C2
鼎,古代烹殺罪人的刑具。,C2
鼎,《易經》卦名，六十四卦之一，象徵去故取新。,C2
鼎,引申為三方並立。,C2
鼎,方正。,C2
熙,興起、興盛。,C2
熙,開拓、光大。,C2
熙,嬉戲。,C2
熙,姓氏。,C2
幽,指鬼神或冥界。,C2
幽,參見「幽冥」條。,C2
一角,古以牛角為盛酒器，後指一勺或一定量的酒。,C2
石,指藥物與砭石，引申為治病的方法或藥物。,C2
石,中國古代樂器八音之一，指磬等石製敲擊樂器。,C2
景,仰慕。,C2
景,大。,C2
論,姓氏。,C2
宗師,官名。漢代設置，負責訓導宗室子弟。,C2
褫,剝奪、革除。,C2
罕,古代的旌旗。,C2
覺,賢智之人。,C2
維,繫物的粗繩子。,C2
維,細長的東西。,C2
維,姓。,C2
維,置於句首或句中的語氣詞，無義。,C2
澆薄,指人情冷淡或社會風氣敗壞。,C2
粟,姓氏。,C2
辭賦,中國古代文體的一種，泛指楚辭與賦體文學。以抒情為主，講求聲調與排比鋪陳之美。,C2
爽,犯錯、違失。,C2
爽,失、違反。,C2
軼,突襲、侵略。,C2
軼,安適、逸樂。,C2
卑劣,指境況險惡。,C2
卑劣,形容環境險惡。,C2
髮,姓。,C2
弟,敬愛兄長。,C2
弟,但、且。,C2
樂,六經之一，相傳亡於秦火。,C2
禦,強權、暴虐。,C2
禦,侍衛、衛兵。,C2
鈔,「鈔」字的另一讀音。,C2
十二時,詞牌名，宋鼓吹四曲之一，有仄韻、平韻兩體。,C2
括,箭末端搭扣弦的部分。,C2
括,（一）之又音。,C2
屑,認為值得（多用於否定，表輕視）。,C2
德,姓氏。,C2
梢,小木柴。,C2
梢,旌旗上的飄帶。,C2
暇,暇的又音。,C2
袤,土地南北的長度。,C2
袤,袤的異讀音。,C2
堅,軍力強勁之處。,C2
大業,隋煬帝年號（西元605年至616年）。,C2
若,參見「般若」、「蘭若」等條。,C2
若,一種香草。,C2
若,順從。,C2
行家,明代對熟悉戲曲、能表演雜劇的文人的稱呼。,C2
弊,疲困。,C2
弊,敗、衰敗。,C2
寥寥,雄勁、清越。,C2
衛,驢的別稱。,C2
朱提,借指白銀。因朱提山產銀，故以山名代稱。,C2
朱提,古地名，漢代置縣，故址在今四川宜賓西南，產銀。,C2
揮霍,發揮、施展。,C2
督,中醫奇經八脈之一，為陽經總綱。,C2
督,姓氏。,C2
稔,了解、熟悉。,C2
傾頹,形容事物衰落、頹廢。,C2
虎,姓氏。如漢代有虎旗。,C2
膠,姓氏。,C2
長行,古代的一種賭博。,C2
夷,古代對外族的蔑稱。,C2
夷,鋤草或整平土地的農具。,C2
夷,創傷。,C2
夷,平易、平安。,C2
夷,常道。,C2
夷,誅除、消滅、平定。,C2
夷,剷草、割草。,C2
夷,陳放、安置。,C2
夷,平均。,C2
夷,愉悅。,C2
夷,傲慢無禮。,C2
廣袤,形容廣大開闊。,C2
摯,古代初次見面時贈送的禮物。,C2
擾,柔順。,C2
擾,家畜。,C2
意,姓氏。,C2
詬病,譏諷、責罵或指摘他人的缺失。,C2
駕,古時對皇帝的尊稱。,C2
駕,對他人的敬稱。,C2
律,中國古代音樂十二律中的陽律。,C2
律,姓氏。,C2
律,山勢高大險峻。,C2
考終,壽終正寢，善終。,C2
權衡,星名，權星與衡星的合稱。,C2
天平,天象平靜無異。,C2
尤,怨恨、責怪。,C2
尤,親近、喜愛。,C2
刺骨,古代的一種針灸治療方法。,C2
孫,遁逃、流亡。,C2
孫,再生或孳生的植物。,C2
孫,遁逃的又音。,C2
工,古代樂譜上的音階符號。,C2
援,持、拿。,C2
表,石碑。,C2
表,墓碑上的文字或紀念性的石碑。,C2
表,指行為不檢點的女性或妓女。,C2
表,姓氏。,C2
表,鑒察。,C2
表,裝潢修補書畫。,C2
芽,姓。,C2
垣,官舍。,C2
垣,姓氏。,C2
仁,姓。,C2
靶,皮製的馬韁。,C2
惑,疑難。,C2
漫漫,容光煥發。,C2
箔,簾子。,C2
澈,通曉、了悟。,C2
開悟,佛教用語，指修習者證悟現象本質空寂的境界。,C2
紛,姓氏。,C2
產,姓氏。,C2
寒流,指出身寒微貧困的人。,C2
大雅,《詩經》二雅之一，收錄三十一篇王室貴族樂歌，對應〈小雅〉。,C2
娩,容貌嬌豔美好。,C2
湯湯,水流盛大的樣子。,C2
嘖嘖,形容蟲鳴鳥叫聲。,C2
大考,清代翰林官的定期考試。,C2
烹,餚饌。,C2
誓,接受命令或任務。,C2
我執,佛教用語，指執著於有一個真實存在的自我之心態。,C2
聲教,指君主的聲威與教化，常用於稱頌統治者的恩德或影響力所及之處。,C2
惠,姓氏。,C2
惠,柔順、和順。,C2
朽,腐敗之物。,C2
久視,唐朝武則天的年號（西元700年）。,C2
經,古代數目字，指十兆。,C2
評,史學批評之文體，用於褒貶人物或事件。,C2
贖,除去。,C2
艱,父母之喪。,C2
曠,隔絕、疏遠。,C2
亢,脖子、咽喉。,C2
亢,二十八星宿之一，東方蒼龍七宿的第二宿。,C2
亢,星官名，屬室女座。,C2
艱澀,阻滯難行。,C2
艱澀,文思遲鈍。,C2
化,天地生成萬物。,C2
耆,強橫、蠻橫。,C2
映射,【數學】集合間的一種對應關係，即定義域中的每個元素在對應域中都有唯一的元素與之對應。,C2
賓,擯棄、排斥。,C2
裔,衣服的邊緣。,C2
裔,邊疆民族的總稱。,C2
裔,姓氏。,C2
軌,姓氏。,C2
淒,雲雨興起的樣子,C2
矢,古代投壺遊戲用的籌碼。,C2
矢,正直、端正。,C2
缺缺,具小聰明的。,C2
缺缺,非常缺乏的樣子。,C2
門徒,舊時江南大戶人家慣常使喚的特定人員，如產婆、媒婆、僧尼等。,C2
敵國,足以影響國家局勢的重要人才。,C2
畿,疆界、領域。,C2
畿,門檻。,C2
畿,音讀為ㄐㄧ的異讀音。,C2
寰,大地、宇內。,C2
獵,踐踏,C2
獵,模擬風聲,C2
容,姓氏。,C2
嘲,吟詠。,C2
深邃,精深遠大，多指學問或思想。,C2
亨,煮。為「烹」的本字。,C2
亨,烹的又音。,C2
足,姓氏。,C2
足,二一四部首之一。,C2
星宿,星官名。二十八宿之一，朱鳥七宿的第四宿，由七顆星組成。,C2
肅然,山名。位於山東萊蕪縣東北，泰山東麓，漢武帝封禪處。,C2
刻削,生活儉樸。,C2
刻削,形容文筆深刻峻拔。,C2
刻削,形容山勢或樓臺高峻峭拔。,C2
肖,姓。,C2
檢,書信、書簽。,C2
斕,顏色多彩、錯雜。,C2
鍵,車軸兩端的鐵棍，使車輪不脫離車軸。,C2
黨,正直的。,C2
知,姓氏。,C2
殿試,元代對讀書人的通稱。,C2
裙,鱉甲的邊緣。,C2
膚,大。,C2
簡,大。,C2
表白,念誦。,C2
否,《易經》六十四卦之一，象徵天地不交、萬物不通。,C2
策,蓍草，占卜用。,C2
策,文體名，指陳述政事的計畫。,C2
策,永字八法之一，斜書向上的一筆。,C2
賜,用於請求對方施予時的敬詞。,C2
賜,止盡；窮盡。,C2
敏,才能。,C2
瑕,間隙或空隙。,C2
翰林院,中國古代官署名。始於唐代，歷代職掌不同，主要負責起草詔旨、修撰史書或祕書著作等工作。,C2
壽,生前預備死後裝殮用的物件。,C2
俚,依託、憑藉。,C2
祚,君位。,C2
祚,年歲。,C2
祚,福佑。,C2
慶,德、善。,C2
雅,姓氏。,C2
照,知曉。,C2
渺,水勢動盪的樣子。,C2
渺,消逝、遠去。,C2
習,親信、親狎的人。,C2
威,姓。,C2
乎,句末語氣詞，表示召喚。,C2
乎,句末語氣詞，表示推測。,C2
乎,句中助詞，表示停頓。,C2
乎,用於形容詞後，表示讚美。,C2
乎,（一）之又音。,C2
恬,淡泊。,C2
恬,淡漠。,C2
抗,剛直、正直。,C2
抗,高尚。,C2
瀆,貪求。,C2
瀆,注入海洋的大河。,C2
瀆,姓氏。,C2
大同,南朝梁武帝年號（西元535～546）。,C2
楚,國名：周代諸侯國，後為戰國七雄之一；及五代十國時期馬殷所建之國。,C2
楚,大陸地區湖南、湖北的通稱，或專指湖北。,C2
楚,植物名。馬鞭草科蔓荊屬，落葉灌木。,C2
風骨,文章或藝術作品的格調與精神。,C2
羞,進貢、進獻。,C2
徵,姓氏。,C2
匡,料想、揣測。,C2
終,窮究、詳究,C2
築,捅、刺。,C2
築,宅第、居室。,C2
築,擣土牆用的木杵。,C2
築,姓氏。,C2
光耀,對他人儀容的敬稱,C2
光耀,比喻恩澤,C2
壤,接連。,C2
壤,豐收。,C2
空空,佛教用語，指空的概念本身亦無實性。,C2
鎮國將軍,明代郡王諸子及清代宗室封爵之一，位列輔國公之下、輔國將軍之上。,C2
瑣,玉石撞擊出的細微聲音。,C2
瑣,姓氏。,C2
后,諸侯。,C2
后,姓。,C2
潰,「一」字的又音。,C2
風雲,比喻高遠接天。,C2
彌,填補。,C2
彌,久。,C2
彌,遠。,C2
儉,同「儉」（ㄐㄧㄢˇ）的其他讀音。,C2
靡靡,遲緩。,C2
靡靡,草隨風倒伏相依的樣子。,C2
靡靡,頹廢淫蕩。,C2
靡靡,盡。,C2
靡靡,細好。,C2
肅清,冷靜寂寞。,C2
尾,「一」字的又音。,C2
縟,文彩繁盛。,C2
藏書,明代李贄所撰的著作，泛論古今。,C2
賦,《詩經》六義之一，指鋪陳敘事的表現手法。,C2
賦,文體名，介於詩與散文之間，盛行於漢魏六朝的韻文。,C2
轅,姓氏。,C2
轅,改易、更換。,C2
訴,姓氏,C2
淫,大,C2
襄,上、登、越。,C2
襄,除去、解除。,C2
一本,校勘用語，指異本。,C2
吹噓,比喻提拔獎掖。,C2
肅,引導。,C2
肅,用於書信的敬詞。,C2
莫須有,指憑空捏造的罪名或誣陷之事。,C2
儲,姓氏。,C2
拙,古樸、未經雕琢的。,C2
顏,額頭。,C2
顏,門堂上的匾額。,C2
節節,形容雄鳳凰的鳴聲。,C2
優,協調。,C2
優,調戲。,C2
優,古代的宮廷弄臣。,C2
砌,舊時戲曲中滑稽笑謔的動作。,C2
榻,狹長的矮床。,C2
君,對他人母親或妻子的尊稱。,C2
君,姓氏。,C2
炎,比喻權勢炙手可熱者。,C2
扼腕,以手握腕，表示內心失意、憤怒、得意或惋惜的情緒。亦作「搤腕」。,C2
兆,墳地、墓地。,C2
兆,姓氏。,C2
剝落,指科舉落榜，或仕途失意。,C2
須,姓。,C2
須,遲緩。,C2
須,止。,C2
須,用。,C2
須,是。,C2
乖離,不合、不一致。,C2
氏,古代巴蜀一帶稱突出將崩的山崖。,C2
氏,古代接於官爵名後之稱呼。,C2
敘,發抒情感。,C2
蕭索,雲氣飄流往來的樣子。,C2
挾,通達。,C2
挾,周匝、周遍。,C2
標竿,懸掛獎品或錦標的長竿。,C2
百年,年壽的終點。,C2
補,姓氏。,C2
侯,箭靶。,C2
侯,美好。,C2
侯,同「何」，表疑問。,C2
侯,發語詞，相當於「惟」、「維」。,C2
文言,《易經》十翼之一，相傳為孔子所作，專門解釋乾坤二卦義理。,C2
倖,意外地得到。,C2
倖,親近、親昵。,C2
違,過失、錯誤或不正當的行為。,C2
不齒,古代禮制中，指地位崇高者在鄉飲酒禮中不按年齡排位，享有特殊座次。,C2
申,周代國名，故址約在今大陸地區河南省南陽市北方。,C2
侍,姓氏。,C2
謐,靜止。,C2
振,姓氏。,C2
帶子,黑話，指稱河流。,C2
眠,偃伏的。,C2
祇,地神。,C2
祇,安心。,C2
祇,大。,C2
遺,贈送、給予。,C2
閨,上圓下方的小門。,C2
閨,宮中的小門。,C2
儀,匹配。,C2
繡,姓。,C2
警,形容文詞精鍊生動。,C2
陶,人名，傳說為舜之臣，掌管刑獄。,C2
交臂,指舊時罪犯雙手被交叉綁在背後。,C2
飲,沒入、隱沒。,C2
構,挑撥離間。,C2
私,古代稱姊妹的丈夫。,C2
沉沉,形容宮室深邃。,C2
沉沉,形容水勢深沉。,C2
沉沉,形容深隱沉靜的樣子。,C2
鋒,氣象學中，性質不同的兩氣團交界面。,C2
山東,古時地理概念，指華山以東地區。,C2
觸,姓氏。,C2
小明,《詩經．小雅》篇名，共五章。,C2
迭,止。,C2
迭,及、達到。,C2
蒙,心智昏昧無知。,C2
蒙,啟蒙時期的孩童。,C2
蒙,《易經》卦名，六十四卦之一。,C2
斷送,推送。,C2
斷送,宋代歌舞劇表演結束後吹奏的樂曲。,C2
大火,指心宿二，即天蠍座α星，為中國古代農業定時的基準星。,C2
思辨,純粹的思維，指不依據經驗，僅透過形式與邏輯進行推究。,C2
思辨,不以客觀外界為對象，而以內心為思考的對象。,C2
天衣,指天子的服裝。,C2
恙,憂慮。,C2
帛,姓。,C2
綿,《詩經．大雅》篇名，歌頌周文王之興起。,C2
綿,姓。,C2
壯月,農曆八月的別稱。,C2
財,裁斷、處置。,C2
財,僅、方。,C2
統,圓而中空。,C2
上方,天子御用的物品。,C2
煨,熱灰、灰燼。,C2
顛,根本、本源。,C2
顛,姓。,C2
顛,大吵大鬧。,C2
障,古代邊塞險要處的防禦建築。,C2
障,類似屏風的帷幕或物品。,C2
扳,攀折。,C2
扳,攀附。,C2
太牢,牛的別稱。,C2
金榜,人名。（1735～1801）字輔之，清代安徽歙縣人。乾隆年間進士，治禮學，著有《禮箋》。,C2
職志,掌理旗幟的職官名。,C2
唏,形容笑聲。,C2
唏,形容物體滑落撞擊地面的聲音。,C2
衙,形容列隊行走的樣子。,C2
懨懨,緩慢的樣子。,C2
鈞,製作陶器時使用的轉輪。,C2
鈞,對長輩或上級事物、行為的敬稱。,C2
